relative_path,class_label,image_sha256,repeat,device,cnn_total_ms,unet_preprocess_ms,unet_inference_ms,unet_save_ms,unet_total_ms,pipeline_total_ms,predicted_class,confidence
lines/lines_02.png,lines,3c9ed6865f7ba4c85e2f85f032503d7de66ec74afe4de15bdf682bde37642dfc,3,cpu,86.67729999979201,37.13199999947392,201.24620000024152,35.03810000074736,273.4163000004628,360.16010000093956,lines,0.9999152421951294
lines/lines_02.png,lines,3c9ed6865f7ba4c85e2f85f032503d7de66ec74afe4de15bdf682bde37642dfc,4,cpu,84.64100000128383,36.823200000071665,200.77999999921303,37.55579999960901,275.1589999988937,359.84759999882954,lines,0.9999152421951294
lines/lines_02.png,lines,3c9ed6865f7ba4c85e2f85f032503d7de66ec74afe4de15bdf682bde37642dfc,5,cpu,84.43170000100508,38.70409999944968,208.4460999994917,35.65820000039821,282.8083999993396,367.30360000001383,lines,0.9999152421951294
lines/lines_03.png,lines,9243a92613537ace4b3f06c71abaa8692ac19ec47a53cf2f06af6ac287a07bd8,1,cpu,110.00390000117477,18.635799999174196,193.94479999937175,32.1483999996417,244.72899999818765,354.79490000034275,lines,0.9999998807907104
lines/lines_03.png,lines,9243a92613537ace4b3f06c71abaa8692ac19ec47a53cf2f06af6ac287a07bd8,2,cpu,65.52150000061374,17.603000000235625,203.70679999905406,31.718300000648014,253.0280999999377,318.60860000051616,lines,0.9999998807907104
lines/lines_03.png,lines,9243a92613537ace4b3f06c71abaa8692ac19ec47a53cf2f06af6ac287a07bd8,3,cpu,70.50039999921864,20.596499998646323,190.12060000022757,32.09389999938139,242.81099999825528,313.36840000039956,lines,0.9999998807907104
lines/lines_03.png,lines,9243a92613537ace4b3f06c71abaa8692ac19ec47a53cf2f06af6ac287a07bd8,4,cpu,64.49919999977283,18.701099999816506,205.6124999999156,31.53340000062599,255.8470000003581,320.41670000035083,lines,0.9999998807907104
lines/lines_03.png,lines,9243a92613537ace4b3f06c71abaa8692ac19ec47a53cf2f06af6ac287a07bd8,5,cpu,69.49150000036752,20.540299999993294,207.41429999907268,32.862700001714984,260.81730000078096,330.3722000000562,lines,0.9999998807907104
lines/lines_04.png,lines,6b7e8c88f3eef9520cc375831912244354bd6c5ca2cb727c7c6b75c1b7f85e93,1,cpu,121.63139999938721,25.908400000844267,207.67789999990782,32.4335000004794,266.0198000012315,387.7155000009225,lines,0.9993066787719727
lines/lines_04.png,lines,6b7e8c88f3eef9520cc375831912244354bd6c5ca2cb727c7c6b75c1b7f85e93,2,cpu,71.1873000000196,22.51109999997425,200.2148000010493,34.66179999850283,257.3876999995264,328.62329999989015,lines,0.9993066787719727
lines/lines_04.png,lines,6b7e8c88f3eef9520cc375831912244354bd6c5ca2cb727c7c6b75c1b7f85e93,3,cpu,84.61500000157685,25.938500000847853,237.1184000003268,36.31200000017998,299.36890000135463,384.0712999990501,lines,0.9993066787719727
lines/lines_04.png,lines,6b7e8c88f3eef9520cc375831912244354bd6c5ca2cb727c7c6b75c1b7f85e93,4,cpu,92.96100000028673,22.376099999746657,200.29799999974784,32.50029999981052,255.17439999930502,348.1931000005716,lines,0.9993066787719727
lines/lines_04.png,lines,6b7e8c88f3eef9520cc375831912244354bd6c5ca2cb727c7c6b75c1b7f85e93,5,cpu,74.01129999925615,21.940499998891028,199.48379999914323,32.422000000224216,253.84629999825847,327.9223000008642,lines,0.9993066787719727
lines/lines_05.png,lines,c9c8e5056abd359410ba2f45a26d66d90df2d880a22753bee048a6f86f75e82d,1,cpu,98.64740000011807,13.569700000516605,195.85799999913434,32.226299999820185,241.65399999947113,340.3663000008237,lines,0.9995525479316711
lines/lines_05.png,lines,c9c8e5056abd359410ba2f45a26d66d90df2d880a22753bee048a6f86f75e82d,2,cpu,64.3739999995887,12.79919999979029,194.08409999959986,31.897199998638825,238.78049999802897,303.2355999985157,lines,0.9995525479316711
lines/lines_05.png,lines,c9c8e5056abd359410ba2f45a26d66d90df2d880a22753bee048a6f86f75e82d,3,cpu,60.00329999915266,11.368200001015794,197.43670000025304,31.719900000098278,240.5248000013671,300.582799998665,lines,0.9995525479316711
lines/lines_05.png,lines,c9c8e5056abd359410ba2f45a26d66d90df2d880a22753bee048a6f86f75e82d,4,cpu,63.502500001050066,13.984900000650669,213.3367000005819,31.507699999565375,258.82930000079796,322.38589999906253,lines,0.9995525479316711
lines/lines_05.png,lines,c9c8e5056abd359410ba2f45a26d66d90df2d880a22753bee048a6f86f75e82d,5,cpu,51.61020000014105,11.95200000074692,196.51399999929708,31.70219999992696,240.16819999997097,291.8264999989333,lines,0.9995525479316711
lines/lines_06.png,lines,ba0440ffcd035a43f27fd83b589c8fc210a8bbfff1720858395a1447fb43462b,1,cpu,140.74579999942216,20.01380000001518,200.29989999966347,33.777399999962654,254.0910999996413,394.89060000050813,lines,0.9918842315673828
lines/lines_06.png,lines,ba0440ffcd035a43f27fd83b589c8fc210a8bbfff1720858395a1447fb43462b,2,cpu,67.11410000025353,17.61860000078741,193.54650000059337,32.87359999922046,244.03870000060124,311.21259999963513,lines,0.9918842315673828
lines/lines_06.png,lines,ba0440ffcd035a43f27fd83b589c8fc210a8bbfff1720858395a1447fb43462b,3,cpu,69.62150000072143,18.91520000026503,181.17460000030405,32.743800000389456,232.83360000095854,302.51919999864185,lines,0.9918842315673828
lines/lines_06.png,lines,ba0440ffcd035a43f27fd83b589c8fc210a8bbfff1720858395a1447fb43462b,4,cpu,70.24020000062592,19.889400000465685,188.55400000029476,33.39819999928295,241.8416000000434,312.147399999958,lines,0.9918842315673828
lines/lines_06.png,lines,ba0440ffcd035a43f27fd83b589c8fc210a8bbfff1720858395a1447fb43462b,5,cpu,69.6115999999165,19.80569999977888,200.26420000067446,32.860499999515014,252.93039999996836,322.59780000094906,lines,0.9918842315673828
lines/lines_07.png,lines,554b51b5bcc11c8b075e57c60db86651db9b952e0cc5aee52759ed32b373b856,1,cpu,111.12990000037826,21.254600000247592,196.19490000150108,39.61600000002363,257.0655000017723,368.2630999992398,lines,0.985153317451477
lines/lines_07.png,lines,554b51b5bcc11c8b075e57c60db86651db9b952e0cc5aee52759ed32b373b856,2,cpu,66.49700000161829,16.608199999609496,201.11270000052173,40.46139999991283,258.18230000004405,324.7431999989203,lines,0.985153317451477
lines/lines_07.png,lines,554b51b5bcc11c8b075e57c60db86651db9b952e0cc5aee52759ed32b373b856,3,cpu,70.47529999908875,20.58010000109789,200.2135000002454,40.617100001327344,261.41070000267064,331.9260000007489,lines,0.985153317451477
lines/lines_07.png,lines,554b51b5bcc11c8b075e57c60db86651db9b952e0cc5aee52759ed32b373b856,4,cpu,69.05929999993532,18.17040000059933,199.06769999943208,40.49040000063542,257.7285000006668,326.8482000003132,lines,0.985153317451477
lines/lines_07.png,lines,554b51b5bcc11c8b075e57c60db86651db9b952e0cc5aee52759ed32b373b856,5,cpu,66.00149999940186,15.955400000166264,195.84709999980987,41.08819999964908,252.8906999996252,318.9749000011943,lines,0.985153317451477
lines/lines_08.png,lines,b59af0867b4a15ee1ba62bf0640a907506853ebbb7002aefe0dff373305514f2,1,cpu,105.1287999998749,16.33169999877282,196.4140000000043,33.808800000770134,246.55449999954726,351.75080000044545,lines,0.9986419081687927
lines/lines_08.png,lines,b59af0867b4a15ee1ba62bf0640a907506853ebbb7002aefe0dff373305514f2,2,cpu,69.40240000039921,16.226800000367803,195.05770000068878,32.00240000114718,243.28690000220377,312.75540000024193,lines,0.9986419081687927
lines/lines_08.png,lines,b59af0867b4a15ee1ba62bf0640a907506853ebbb7002aefe0dff373305514f2,3,cpu,68.2608999995864,19.07960000062303,197.86179999937303,31.767200000103912,248.70860000009998,317.0425999996951,lines,0.9986419081687927
lines/lines_08.png,lines,b59af0867b4a15ee1ba62bf0640a907506853ebbb7002aefe0dff373305514f2,4,cpu,63.72120000014547,15.479199999390403,199.15279999986524,32.94860000096378,247.58060000021942,311.35940000058326,lines,0.9986419081687927
lines/lines_08.png,lines,b59af0867b4a15ee1ba62bf0640a907506853ebbb7002aefe0dff373305514f2,5,cpu,67.02879999829747,16.7141999991145,198.7066000001505,32.87300000010873,248.29379999937373,315.38890000047104,lines,0.9986419081687927
lines/lines_09.png,lines,f708fe1de75330c314cba9d97f9dd06029f9ea09ae15595850583a71a60fedcc,1,cpu,107.40590000023076,15.392999999676249,194.43970000065747,32.8693999999814,242.7021000003151,350.1694000005955,lines,0.7682480216026306
lines/lines_09.png,lines,f708fe1de75330c314cba9d97f9dd06029f9ea09ae15595850583a71a60fedcc,2,cpu,71.85580000077607,17.843100000391132,238.59490000177175,34.764500000164844,291.2025000023277,363.11399999976857,lines,0.7682480216026306
lines/lines_09.png,lines,f708fe1de75330c314cba9d97f9dd06029f9ea09ae15595850583a71a60fedcc,3,cpu,82.7039000014338,20.918000000165193,202.08170000114478,32.76870000081544,255.76840000212542,338.5363999987021,lines,0.7682480216026306
lines/lines_09.png,lines,f708fe1de75330c314cba9d97f9dd06029f9ea09ae15595850583a71a60fedcc,4,cpu,66.2826000007044,18.463600001268787,198.39030000002822,32.89349999977276,249.74740000106976,316.0977000006824,lines,0.7682480216026306
lines/lines_09.png,lines,f708fe1de75330c314cba9d97f9dd06029f9ea09ae15595850583a71a60fedcc,5,cpu,69.00809999933699,17.941300000529736,204.23610000034387,34.05430000020715,256.23170000108075,325.3069000002142,lines,0.7682480216026306
